"","CIUDAD","NOMBRE","coddom","DOMINIO","ZONA","SECTOR","VIVIENDA","HOGAR","RV00","RV32","RV33","RV34","RV35","RV37","RV38","RV39","RV310","fexph","fexpp"
"681",60150,"RIOBAMBA","0601","RIOBAMBA",22,11,14,1,1,1,3,2,1,60150,5,NA,1,16.99134662,50.97403986
"682",60150,"RIOBAMBA","0601","RIOBAMBA",22,11,24,1,1,1,4,2,2,60150,5,NA,1,16.99134662,33.98269324
"683",60150,"RIOBAMBA","0601","RIOBAMBA",23,7,2,1,1,1,1,2,1,60150,5,NA,NA,15.57540107,46.72620321
"684",60150,"RIOBAMBA","0601","RIOBAMBA",23,7,2,1,2,1,3,2,1,60150,5,NA,1,15.57540107,46.72620321
"685",60150,"RIOBAMBA","0601","RIOBAMBA",23,7,8,1,1,4,6,2,2,60150,5,NA,1,15.57540107,31.15080214
"686",60150,"RIOBAMBA","0601","RIOBAMBA",23,8,6,1,1,1,10,2,1,60150,3,2,1,15.57540107,31.15080214
"687",60150,"RIOBAMBA","0601","RIOBAMBA",24,3,20,1,1,4,2,2,2,60150,5,NA,1,16.25259242,16.25259242
"688",60150,"RIOBAMBA","0601","RIOBAMBA",24,7,2,1,1,1,1,2,1,60150,5,NA,1,16.99134662,33.98269324
"689",60150,"RIOBAMBA","0601","RIOBAMBA",25,1,13,1,1,1,6,1,2,60150,1,1,1,15.57540107,46.72620321
"690",60150,"RIOBAMBA","0601","RIOBAMBA",25,1,14,1,1,1,8,1,1,60150,5,NA,1,15.57540107,31.15080214
"691",60150,"RIOBAMBA","0601","RIOBAMBA",25,1,23,1,1,1,5,1,2,60150,1,1,1,15.57540107,62.30160428
"692",60150,"RIOBAMBA","0601","RIOBAMBA",25,1,24,1,1,1,12,2,1,60150,5,NA,1,15.57540107,62.30160428
"693",60150,"RIOBAMBA","0601","RIOBAMBA",25,6,17,1,1,1,8,2,1,60150,5,NA,1,16.99134662,101.94807972
"694",60150,"RIOBAMBA","0601","RIOBAMBA",26,3,22,1,1,1,7,1,2,60150,5,NA,1,15.57540107,93.45240642
"695",60150,"RIOBAMBA","0601","RIOBAMBA",26,6,2,1,1,1,12,2,1,60150,1,1,1,23.3631016,46.7262032
"696",60150,"RIOBAMBA","0601","RIOBAMBA",26,6,17,1,1,1,8,2,1,60150,5,NA,1,23.3631016,70.0893048
"697",60150,"RIOBAMBA","0601","RIOBAMBA",27,9,21,1,1,1,2,2,1,60150,3,1,1,15.57540107,46.72620321
"698",60150,"RIOBAMBA","0601","RIOBAMBA",28,3,11,1,1,1,8,2,1,60150,5,NA,1,15.57540107,46.72620321
"699",60150,"RIOBAMBA","0601","RIOBAMBA",28,3,16,1,1,1,12,1,1,60150,5,NA,1,15.57540107,46.72620321
"700",60150,"RIOBAMBA","0601","RIOBAMBA",28,7,11,1,1,1,6,2,1,60150,5,NA,1,15.57540107,77.87700535
"701",60150,"RIOBAMBA","0601","RIOBAMBA",28,7,13,1,1,3,4,1,1,60150,5,NA,1,15.57540107,46.72620321
"702",60150,"RIOBAMBA","0601","RIOBAMBA",28,7,18,1,1,1,9,2,1,60150,1,1,1,15.57540107,31.15080214
"703",60150,"RIOBAMBA","0601","RIOBAMBA",28,7,21,1,1,1,12,2,1,60150,5,NA,1,15.57540107,31.15080214
"704",60150,"RIOBAMBA","0601","RIOBAMBA",28,7,22,1,1,1,9,2,2,60150,2,1,1,15.57540107,31.15080214
"705",60150,"RIOBAMBA","0601","RIOBAMBA",28,9,7,1,1,1,5,1,1,60150,5,NA,1,15.57540107,62.30160428
"706",60150,"RIOBAMBA","0601","RIOBAMBA",29,4,24,1,1,1,2,1,1,60150,5,NA,1,15.57540107,15.57540107
"707",60150,"RIOBAMBA","0601","RIOBAMBA",29,9,1,1,1,2,7,2,1,60150,4,2,1,16.99134662,33.98269324
"708",60150,"RIOBAMBA","0601","RIOBAMBA",29,9,10,1,1,2,4,2,2,60150,2,1,1,16.99134662,33.98269324
"709",60150,"RIOBAMBA","0601","RIOBAMBA",29,9,20,1,1,1,7,2,2,60150,5,NA,1,16.99134662,33.98269324
"710",60150,"RIOBAMBA","0601","RIOBAMBA",30,4,4,1,1,1,4,2,1,60150,2,1,1,16.25259242,16.25259242
"711",60150,"RIOBAMBA","0601","RIOBAMBA",30,4,23,1,1,1,9,1,1,60150,5,NA,1,16.25259242,32.50518484
"712",60150,"RIOBAMBA","0601","RIOBAMBA",31,3,17,1,1,1,10,1,1,60150,5,NA,1,15.57540107,46.72620321
"713",60150,"RIOBAMBA","0601","RIOBAMBA",32,1,23,1,1,1,10,1,2,60150,5,NA,1,15.57540107,31.15080214
"714",60150,"RIOBAMBA","0601","RIOBAMBA",32,6,8,1,1,1,3,2,2,60150,5,NA,NA,16.25259242,48.75777726
"715",60150,"RIOBAMBA","0601","RIOBAMBA",32,6,8,1,2,1,5,2,2,60150,5,NA,1,16.25259242,48.75777726
"716",60150,"RIOBAMBA","0601","RIOBAMBA",33,3,7,1,1,1,7,1,2,60150,5,NA,1,15.57540107,31.15080214
"717",60150,"RIOBAMBA","0601","RIOBAMBA",33,3,15,1,1,1,1,2,1,60150,5,NA,1,15.57540107,31.15080214
"718",60150,"RIOBAMBA","0601","RIOBAMBA",33,3,17,1,1,1,9,2,1,60150,1,2,1,15.57540107,31.15080214
"719",60150,"RIOBAMBA","0601","RIOBAMBA",33,8,19,1,1,1,7,1,1,60150,5,NA,1,15.57540107,46.72620321
"720",60150,"RIOBAMBA","0601","RIOBAMBA",33,8,20,1,1,1,8,2,1,60150,5,NA,1,15.57540107,46.72620321
"721",60150,"RIOBAMBA","0601","RIOBAMBA",34,4,13,1,1,1,4,1,1,60150,5,NA,1,15.57540107,46.72620321
"722",60150,"RIOBAMBA","0601","RIOBAMBA",35,1,2,1,1,1,10,1,1,60150,5,NA,1,15.57540107,31.15080214
"723",60150,"RIOBAMBA","0601","RIOBAMBA",35,1,14,1,1,1,7,2,1,60150,5,NA,1,15.57540107,62.30160428
"724",60150,"RIOBAMBA","0601","RIOBAMBA",35,1,16,1,1,1,5,2,2,60150,5,NA,1,15.57540107,77.87700535
"725",60150,"RIOBAMBA","0601","RIOBAMBA",35,1,18,1,1,1,7,1,1,60150,5,NA,1,15.57540107,31.15080214
"726",60150,"RIOBAMBA","0601","RIOBAMBA",35,1,23,1,1,1,11,2,1,60150,5,NA,1,15.57540107,62.30160428
"727",60150,"RIOBAMBA","0601","RIOBAMBA",35,9,1,1,1,4,6,2,2,60150,5,NA,1,15.57540107,31.15080214
"728",60150,"RIOBAMBA","0601","RIOBAMBA",35,9,9,1,1,1,11,1,1,90150,5,NA,1,15.57540107,15.57540107
"729",60150,"RIOBAMBA","0601","RIOBAMBA",36,6,15,1,1,1,8,2,2,60150,5,NA,1,15.57540107,31.15080214
"730",60150,"RIOBAMBA","0601","RIOBAMBA",36,7,18,1,1,1,11,2,1,60150,5,NA,1,16.25259242,81.2629621
"731",60150,"RIOBAMBA","0601","RIOBAMBA",38,4,22,1,1,1,8,2,2,60150,5,NA,1,15.57540107,46.72620321
"732",60250,"ALAUSI","0602","ALAUSI",1,1,11,1,1,1,9,2,2,60250,2,2,1,10.62890761,21.25781522
"733",60250,"ALAUSI","0602","ALAUSI",1,1,16,1,1,1,9,2,1,60250,5,NA,1,10.62890761,31.88672283
"734",60250,"ALAUSI","0602","ALAUSI",2,1,24,1,1,1,8,2,1,60250,5,NA,1,10.62890761,21.25781522
"735",60250,"ALAUSI","0602","ALAUSI",2,3,14,1,1,1,4,2,1,60250,5,NA,1,10.62890761,10.62890761
"736",60350,"VILLA LA UNION","0603","COLTA",1,1,22,1,1,1,11,2,1,60350,5,NA,1,5.491780461,5.491780461
"737",60350,"VILLA LA UNION","0603","COLTA",1,2,22,1,1,4,10,1,1,60150,5,NA,1,5.491780461,21.967121844
"738",60450,"CHAMBO","0604","CHAMBO",1,3,18,1,1,1,8,2,1,60450,5,NA,1,8.279552725,24.838658175
"739",60450,"CHAMBO","0604","CHAMBO",1,10,17,1,1,2,11,2,2,60150,5,NA,1,8.279552725,16.55910545
"740",60450,"CHAMBO","0604","CHAMBO",1,10,20,1,1,1,11,1,2,60450,5,NA,1,8.279552725,16.55910545
"741",60450,"CHAMBO","0604","CHAMBO",1,11,14,1,1,1,8,2,2,60450,5,NA,1,8.279552725,16.55910545
"742",60450,"CHAMBO","0604","CHAMBO",1,11,23,1,1,1,5,2,1,60450,5,NA,1,8.279552725,16.55910545
"743",60550,"CHUNCHI","0605","CHUNCHI",1,1,2,1,1,1,9,2,1,60550,5,NA,1,7.819147434,7.819147434
"744",60550,"CHUNCHI","0605","CHUNCHI",1,1,13,1,1,1,12,1,2,60550,5,NA,1,7.819147434,23.457442302
"745",60550,"CHUNCHI","0605","CHUNCHI",1,1,18,1,1,1,8,2,1,60550,2,2,1,7.819147434,23.457442302
"746",60650,"GUAMOTE","0606","GUAMOTE",1,2,3,1,1,4,9,1,2,60650,2,1,1,6.143113677,36.858682062
"747",60650,"GUAMOTE","0606","GUAMOTE",1,2,18,1,1,4,6,2,2,60650,2,2,1,6.143113677,6.143113677
"748",60650,"GUAMOTE","0606","GUAMOTE",1,7,16,1,1,1,8,2,1,60650,5,NA,1,6.143113677,12.286227354
"749",60750,"GUANO","0607","GUANO",1,6,16,1,1,1,5,1,1,60750,5,NA,1,9.007715764,18.015431528
"750",60750,"GUANO","0607","GUANO",2,6,14,1,1,1,11,2,1,60750,5,NA,1,8.257072784,16.514145568
"751",60750,"GUANO","0607","GUANO",2,6,15,1,1,1,8,1,1,60750,5,NA,1,8.257072784,16.514145568
"752",60750,"GUANO","0607","GUANO",2,10,13,1,1,4,9,2,2,220150,3,2,1,8.257072784,8.257072784
"753",60850,"PALLATANGA","0608","PALLATANGA",1,1,13,1,1,1,9,2,2,60850,5,NA,NA,9.939543823,19.879087646
"754",60850,"PALLATANGA","0608","PALLATANGA",1,1,13,1,2,1,5,2,2,60850,5,NA,1,9.939543823,19.879087646
"755",60850,"PALLATANGA","0608","PALLATANGA",2,3,6,1,1,1,11,2,1,100450,5,NA,1,9.111248504,18.222497008
"756",61050,"CUMANDA","0610","CUMANDA",1,3,6,1,1,4,9,1,1,61050,5,NA,1,9.547995649,38.191982596
"757",61050,"CUMANDA","0610","CUMANDA",1,3,19,1,1,3,10,2,1,61050,5,NA,1,9.547995649,9.547995649
"758",61050,"CUMANDA","0610","CUMANDA",1,5,12,1,1,1,11,1,2,61050,5,NA,1,9.150162497,36.600649988
"759",61050,"CUMANDA","0610","CUMANDA",1,7,8,1,1,2,9,1,2,61050,5,NA,1,9.150162497,18.300324994
"760",61050,"CUMANDA","0610","CUMANDA",1,7,17,1,1,4,7,2,2,61050,5,NA,1,9.150162497,9.150162497
"761",61050,"CUMANDA","0610","CUMANDA",2,5,4,1,1,1,9,2,1,61050,2,2,1,9.547995649,19.095991298
"762",61050,"CUMANDA","0610","CUMANDA",2,5,19,1,1,1,12,1,1,61050,4,1,1,9.547995649,19.095991298
"763",61050,"CUMANDA","0610","CUMANDA",3,1,4,1,1,1,2,2,1,61050,5,NA,1,9.150162497,36.600649988
"764",61050,"CUMANDA","0610","CUMANDA",3,1,7,1,1,1,6,2,1,61050,5,NA,1,9.150162497,18.300324994
"765",61050,"CUMANDA","0610","CUMANDA",3,1,19,1,1,1,6,1,1,61050,5,NA,1,9.150162497,18.300324994
"766",61050,"CUMANDA","0610","CUMANDA",3,3,11,1,1,1,1,1,1,61050,5,NA,1,9.150162497,9.150162497
"767",61050,"CUMANDA","0610","CUMANDA",3,3,20,1,1,1,9,1,1,60150,5,NA,1,9.150162497,18.300324994
"768",61050,"CUMANDA","0610","CUMANDA",3,3,21,1,1,1,12,1,1,61050,5,NA,1,9.150162497,9.150162497
"769",61050,"CUMANDA","0610","CUMANDA",3,5,20,1,1,2,8,1,1,61050,5,NA,1,9.150162497,9.150162497
"770",61050,"CUMANDA","0610","CUMANDA",3,8,4,1,1,1,2,2,1,61050,5,NA,1,9.150162497,45.750812485
"771",61050,"CUMANDA","0610","CUMANDA",3,8,9,1,1,1,5,1,1,61050,5,NA,1,9.150162497,18.300324994
"772",61050,"CUMANDA","0610","CUMANDA",3,8,17,1,1,1,8,2,1,61050,2,2,1,9.150162497,18.300324994
"773",61050,"CUMANDA","0610","CUMANDA",3,8,18,1,1,1,9,1,1,61050,5,NA,1,9.150162497,27.450487491
"774",61050,"CUMANDA","0610","CUMANDA",3,8,19,1,1,1,10,1,1,61050,5,NA,1,9.150162497,36.600649988
"775",61050,"CUMANDA","0610","CUMANDA",3,8,24,1,1,1,3,1,1,61050,5,NA,1,9.150162497,18.300324994
"776",70150,"MACHALA","0701","MACHALA",1,1,11,1,1,3,8,2,1,70150,5,NA,1,24.91366023,74.74098069
"777",70150,"MACHALA","0701","MACHALA",1,5,2,1,1,2,12,1,1,70150,5,NA,NA,24.91366023,49.82732046
"778",70150,"MACHALA","0701","MACHALA",1,5,2,1,2,2,4,1,1,70150,5,NA,1,24.91366023,49.82732046
"779",70150,"MACHALA","0701","MACHALA",1,5,19,1,1,1,8,2,2,70150,5,NA,1,24.91366023,74.74098069
"780",70150,"MACHALA","0701","MACHALA",1,6,12,1,1,2,9,1,1,70150,5,NA,1,24.91366023,49.82732046
"781",70150,"MACHALA","0701","MACHALA",1,6,17,1,1,1,5,1,1,70150,5,NA,1,24.91366023,99.65464092
"782",70150,"MACHALA","0701","MACHALA",1,6,20,1,1,2,4,1,2,70150,5,NA,1,24.91366023,49.82732046
"783",70150,"MACHALA","0701","MACHALA",3,4,17,1,1,1,8,1,2,70150,2,1,1,24.91366023,74.74098069
"784",70150,"MACHALA","0701","MACHALA",4,3,2,1,1,1,10,1,1,70150,5,NA,1,24.91366023,49.82732046
"785",70150,"MACHALA","0701","MACHALA",4,3,6,1,1,1,10,1,2,70150,5,NA,NA,24.91366023,49.82732046
"786",70150,"MACHALA","0701","MACHALA",4,3,6,1,2,1,11,1,2,70150,5,NA,NA,24.91366023,49.82732046
"787",70150,"MACHALA","0701","MACHALA",4,3,6,1,3,1,12,2,2,70150,5,NA,1,24.91366023,49.82732046
"788",70150,"MACHALA","0701","MACHALA",4,3,7,1,1,4,4,1,2,70150,5,NA,1,24.91366023,49.82732046
"789",70150,"MACHALA","0701","MACHALA",4,9,6,1,1,5,9,2,2,70150,5,NA,NA,25.99686285,77.99058855
"790",70150,"MACHALA","0701","MACHALA",4,9,6,1,2,5,10,2,2,70150,5,NA,1,25.99686285,77.99058855
"791",70150,"MACHALA","0701","MACHALA",4,9,11,1,1,1,11,2,1,70150,5,NA,1,25.99686285,77.99058855
"792",70150,"MACHALA","0701","MACHALA",4,9,19,1,1,3,7,2,1,70150,5,NA,1,25.99686285,77.99058855
"793",70150,"MACHALA","0701","MACHALA",4,9,21,1,1,3,2,2,1,70150,5,NA,1,25.99686285,51.9937257
"794",70150,"MACHALA","0701","MACHALA",4,9,24,1,1,1,8,2,1,70150,5,NA,1,25.99686285,25.99686285
"795",70150,"MACHALA","0701","MACHALA",5,4,5,1,1,1,2,2,1,70150,5,NA,NA,24.91366023,74.74098069
"796",70150,"MACHALA","0701","MACHALA",5,4,5,1,2,1,6,2,1,70150,5,NA,1,24.91366023,74.74098069
"797",70150,"MACHALA","0701","MACHALA",5,4,6,1,1,1,2,2,1,70150,5,NA,NA,24.91366023,49.82732046
"798",70150,"MACHALA","0701","MACHALA",5,4,6,1,2,1,5,2,1,70150,5,NA,1,24.91366023,49.82732046
"799",70150,"MACHALA","0701","MACHALA",5,4,22,1,1,1,12,2,1,70150,5,NA,NA,24.91366023,49.82732046
"800",70150,"MACHALA","0701","MACHALA",5,4,22,1,2,1,6,2,1,70150,2,1,1,24.91366023,49.82732046
"801",70150,"MACHALA","0701","MACHALA",5,11,1,1,1,1,8,2,1,70150,5,NA,1,24.91366023,24.91366023
"802",70150,"MACHALA","0701","MACHALA",6,4,8,1,1,1,8,2,1,70150,5,NA,1,25.99686285,25.99686285
"803",70150,"MACHALA","0701","MACHALA",7,3,7,1,1,1,8,2,1,70150,5,NA,1,24.91366023,124.56830115
"804",70150,"MACHALA","0701","MACHALA",7,3,8,1,1,1,12,2,1,70150,5,NA,1,24.91366023,49.82732046
"805",70150,"MACHALA","0701","MACHALA",7,5,10,1,1,1,2,2,1,70150,5,NA,1,24.91366023,49.82732046
"806",70150,"MACHALA","0701","MACHALA",8,2,14,1,1,1,8,2,2,70150,5,NA,1,27.17853843,54.35707686
"807",70150,"MACHALA","0701","MACHALA",8,3,24,1,1,1,8,2,2,70150,1,2,1,24.91366023,124.56830115
"808",70150,"MACHALA","0701","MACHALA",9,3,14,1,1,2,3,2,1,70150,5,NA,1,24.91366023,74.74098069
"809",70150,"MACHALA","0701","MACHALA",9,3,17,1,1,1,8,2,1,70150,4,2,1,24.91366023,49.82732046
"810",70150,"MACHALA","0701","MACHALA",10,4,13,1,1,1,12,2,2,70150,5,NA,1,24.91366023,124.56830115
"811",70150,"MACHALA","0701","MACHALA",11,2,23,1,1,3,8,2,1,70150,5,NA,1,24.91366023,124.56830115
"812",70150,"MACHALA","0701","MACHALA",12,3,7,1,1,1,1,2,1,70150,5,NA,1,25.99686285,103.9874514
"813",70150,"MACHALA","0701","MACHALA",12,8,3,1,1,1,8,1,1,70150,5,NA,1,24.91366023,74.74098069
"814",70150,"MACHALA","0701","MACHALA",12,8,11,1,1,1,8,2,1,70150,5,NA,1,24.91366023,99.65464092
"815",70150,"MACHALA","0701","MACHALA",12,8,20,1,1,1,5,1,2,70150,5,NA,1,24.91366023,74.74098069
"816",70150,"MACHALA","0701","MACHALA",13,7,5,1,1,1,7,2,2,70150,5,NA,1,24.91366023,24.91366023
"817",70150,"MACHALA","0701","MACHALA",13,7,7,1,1,1,8,1,1,70150,5,NA,1,24.91366023,49.82732046
"818",70150,"MACHALA","0701","MACHALA",13,7,15,1,1,1,9,2,2,70150,5,NA,NA,24.91366023,49.82732046
"819",70150,"MACHALA","0701","MACHALA",13,7,15,1,2,1,10,2,2,70150,5,NA,NA,24.91366023,49.82732046
"820",70150,"MACHALA","0701","MACHALA",13,7,15,1,3,1,11,2,2,70150,2,9,1,24.91366023,49.82732046
"821",70150,"MACHALA","0701","MACHALA",14,4,4,1,1,1,8,2,1,70150,5,NA,1,24.91366023,49.82732046
"822",70150,"MACHALA","0701","MACHALA",15,2,18,1,1,1,2,2,1,70150,5,NA,1,24.91366023,49.82732046
"823",70150,"MACHALA","0701","MACHALA",15,7,10,1,1,1,4,2,2,70150,1,1,1,24.91366023,24.91366023
"824",70150,"MACHALA","0701","MACHALA",15,7,15,1,1,1,9,2,1,70150,3,1,1,24.91366023,24.91366023
"825",70150,"MACHALA","0701","MACHALA",16,4,24,1,1,1,12,1,1,70150,1,2,1,25.99686285,51.9937257
"826",70150,"MACHALA","0701","MACHALA",17,2,12,1,1,1,3,2,1,70150,5,NA,1,24.91366023,49.82732046
"827",70150,"MACHALA","0701","MACHALA",18,2,12,1,1,1,1,1,1,70150,5,NA,NA,24.91366023,49.82732046
"828",70150,"MACHALA","0701","MACHALA",18,2,12,1,2,1,2,1,1,70150,5,NA,NA,24.91366023,49.82732046
"829",70150,"MACHALA","0701","MACHALA",18,2,12,1,3,1,4,2,1,70150,5,NA,NA,24.91366023,49.82732046
"830",70150,"MACHALA","0701","MACHALA",18,2,12,1,4,1,5,1,1,70150,5,NA,1,24.91366023,49.82732046
"831",70150,"MACHALA","0701","MACHALA",18,2,15,1,1,3,12,2,1,70150,5,NA,1,24.91366023,24.91366023
"832",70150,"MACHALA","0701","MACHALA",18,8,19,1,1,1,11,1,1,70150,5,NA,1,24.91366023,49.82732046
"833",70150,"MACHALA","0701","MACHALA",18,8,22,1,1,1,3,1,1,70150,5,NA,1,24.91366023,74.74098069
"834",70150,"MACHALA","0701","MACHALA",18,8,23,1,1,1,7,2,1,70150,5,NA,NA,24.91366023,24.91366023
"835",70150,"MACHALA","0701","MACHALA",18,8,23,1,2,1,7,2,1,70150,1,1,1,24.91366023,24.91366023
"836",70150,"MACHALA","0701","MACHALA",19,3,7,1,1,1,11,2,1,70150,2,2,1,24.91366023,49.82732046
"837",70150,"MACHALA","0701","MACHALA",19,3,9,1,1,1,3,2,1,71050,5,NA,1,24.91366023,49.82732046
"838",70150,"MACHALA","0701","MACHALA",19,9,5,1,1,1,9,1,1,70150,5,NA,1,24.91366023,49.82732046
"839",70150,"MACHALA","0701","MACHALA",19,9,14,1,1,1,10,1,1,70150,5,NA,1,24.91366023,124.56830115
"840",70150,"MACHALA","0701","MACHALA",19,9,16,1,1,1,3,2,1,70150,1,2,1,24.91366023,24.91366023
"841",70150,"MACHALA","0701","MACHALA",19,11,1,1,1,1,8,2,1,70150,5,NA,1,24.91366023,49.82732046
"842",70150,"MACHALA","0701","MACHALA",19,11,5,1,1,2,2,1,1,70150,5,NA,1,24.91366023,74.74098069
"843",70150,"MACHALA","0701","MACHALA",20,9,14,1,1,1,8,1,1,70150,5,NA,1,24.91366023,74.74098069
"844",70150,"MACHALA","0701","MACHALA",21,1,6,1,1,1,5,1,2,70150,5,NA,1,24.91366023,49.82732046
"845",70150,"MACHALA","0701","MACHALA",21,7,15,1,1,1,3,2,1,70150,5,NA,1,24.91366023,74.74098069
"846",70150,"MACHALA","0701","MACHALA",21,12,9,1,1,1,5,1,1,70150,5,NA,1,24.91366023,49.82732046
"847",70150,"MACHALA","0701","MACHALA",21,12,12,1,1,1,1,2,1,70150,5,NA,NA,24.91366023,99.65464092
"848",70150,"MACHALA","0701","MACHALA",21,12,12,1,2,1,5,2,1,70150,5,NA,1,24.91366023,99.65464092
"849",70150,"MACHALA","0701","MACHALA",22,5,4,1,1,1,8,1,1,70150,5,NA,1,24.91366023,49.82732046
"850",70150,"MACHALA","0701","MACHALA",22,5,18,1,1,1,9,2,1,70150,5,NA,1,24.91366023,124.56830115
"851",70150,"MACHALA","0701","MACHALA",22,5,22,1,1,1,8,1,1,70150,2,9,1,24.91366023,49.82732046
"852",70150,"MACHALA","0701","MACHALA",23,6,4,1,1,1,11,1,1,70150,5,NA,NA,24.91366023,74.74098069
"853",70150,"MACHALA","0701","MACHALA",23,6,4,1,2,1,3,1,1,70150,5,NA,1,24.91366023,74.74098069
"854",70150,"MACHALA","0701","MACHALA",23,6,15,1,1,1,11,2,1,70150,5,NA,1,24.91366023,74.74098069
"855",70150,"MACHALA","0701","MACHALA",24,2,11,1,1,1,10,1,1,70150,2,2,1,24.91366023,74.74098069
"856",70150,"MACHALA","0701","MACHALA",24,2,19,1,1,1,8,2,2,70150,5,NA,1,24.91366023,24.91366023
"857",70150,"MACHALA","0701","MACHALA",24,11,6,1,1,1,9,1,2,70150,5,NA,1,24.91366023,49.82732046
"858",70150,"MACHALA","0701","MACHALA",25,6,11,1,1,1,8,2,1,70150,5,NA,1,24.91366023,24.91366023
"859",70150,"MACHALA","0701","MACHALA",25,6,12,1,1,1,7,2,2,70150,5,NA,1,24.91366023,49.82732046
"860",70150,"MACHALA","0701","MACHALA",25,9,5,1,1,1,4,1,1,70150,5,NA,1,24.91366023,49.82732046
"861",70150,"MACHALA","0701","MACHALA",26,1,11,1,1,1,10,2,1,70150,5,NA,1,24.91366023,49.82732046
"862",70150,"MACHALA","0701","MACHALA",26,1,12,1,1,1,12,2,2,70150,5,NA,1,24.91366023,49.82732046
"863",70150,"MACHALA","0701","MACHALA",26,7,3,1,1,1,8,1,1,70150,5,NA,1,24.91366023,49.82732046
"864",70150,"MACHALA","0701","MACHALA",27,1,22,1,1,2,10,2,2,70150,5,NA,1,24.91366023,24.91366023
"865",70150,"MACHALA","0701","MACHALA",30,7,10,1,1,1,8,2,1,70150,1,2,1,24.91366023,49.82732046
"866",70150,"MACHALA","0701","MACHALA",30,7,13,1,1,2,11,1,2,10150,3,1,1,24.91366023,199.30928184
"867",70150,"MACHALA","0701","MACHALA",30,7,14,1,1,1,10,2,1,70150,5,NA,1,24.91366023,24.91366023
"868",70150,"MACHALA","0701","MACHALA",32,3,4,1,1,1,10,2,1,70150,2,2,1,28.47275455,85.41826365
"869",70150,"MACHALA","0701","MACHALA",32,3,23,1,1,1,6,2,1,70150,5,NA,1,28.47275455,56.9455091
"870",70150,"MACHALA","0701","MACHALA",33,1,1,1,1,2,8,2,1,70150,5,NA,1,28.47275455,56.9455091
"871",70150,"MACHALA","0701","MACHALA",33,1,20,1,1,1,5,1,1,70150,5,NA,1,28.47275455,85.41826365
"872",70150,"MACHALA","0701","MACHALA",33,6,22,1,1,1,8,2,1,70150,5,NA,1,27.17853843,27.17853843
"873",70150,"MACHALA","0701","MACHALA",34,3,24,1,1,1,9,2,2,70150,5,NA,NA,24.91366023,24.91366023
"874",70150,"MACHALA","0701","MACHALA",34,3,24,1,2,1,3,2,2,70150,5,NA,NA,24.91366023,24.91366023
"875",70150,"MACHALA","0701","MACHALA",34,3,24,1,3,1,6,2,2,70150,5,NA,1,24.91366023,24.91366023
"876",70150,"MACHALA","0701","MACHALA",34,9,5,1,1,2,4,2,2,70150,5,NA,1,24.91366023,74.74098069
"877",70150,"MACHALA","0701","MACHALA",35,3,3,1,1,1,3,1,1,70150,5,NA,1,29.89639228,89.68917684
"878",70150,"MACHALA","0701","MACHALA",35,7,2,1,1,1,2,2,2,70150,5,NA,1,25.99686285,51.9937257
"879",70150,"MACHALA","0701","MACHALA",35,7,14,1,1,1,1,1,1,70150,5,NA,1,25.99686285,77.99058855
"880",70150,"MACHALA","0701","MACHALA",36,6,9,1,1,1,10,1,1,70150,5,NA,1,25.99686285,77.99058855
"881",70150,"MACHALA","0701","MACHALA",36,6,21,1,1,1,6,1,1,70150,5,NA,1,25.99686285,51.9937257
"882",70150,"MACHALA","0701","MACHALA",36,11,1,1,1,1,3,1,1,70150,5,NA,1,24.91366023,24.91366023
"883",70150,"MACHALA","0701","MACHALA",36,11,16,1,1,1,10,1,1,70150,5,NA,1,24.91366023,49.82732046
"884",70150,"MACHALA","0701","MACHALA",36,11,16,2,1,1,10,2,2,70150,1,1,1,24.91366023,49.82732046
"885",70150,"MACHALA","0701","MACHALA",36,11,22,1,1,1,5,2,1,70150,5,NA,1,24.91366023,74.74098069
"886",70150,"MACHALA","0701","MACHALA",37,5,5,1,1,1,2,1,1,70150,5,NA,1,24.91366023,149.48196138
"887",70150,"MACHALA","0701","MACHALA",38,2,14,1,1,1,7,2,2,70150,5,NA,1,24.91366023,124.56830115
"888",70150,"MACHALA","0701","MACHALA",38,4,5,1,1,1,1,2,1,70150,5,NA,1,24.91366023,49.82732046
"889",70150,"MACHALA","0701","MACHALA",38,4,17,1,1,1,7,2,1,70150,5,NA,1,24.91366023,99.65464092
"890",70150,"MACHALA","0701","MACHALA",38,9,4,1,1,1,11,2,1,70150,2,1,1,24.91366023,49.82732046
"891",70150,"MACHALA","0701","MACHALA",38,9,21,1,1,1,7,2,1,70150,1,1,1,24.91366023,99.65464092
"892",70150,"MACHALA","0701","MACHALA",39,5,9,1,1,5,10,2,1,70150,5,NA,NA,24.91366023,24.91366023
"893",70150,"MACHALA","0701","MACHALA",39,5,9,1,2,5,11,2,1,70150,5,NA,NA,24.91366023,24.91366023
"894",70150,"MACHALA","0701","MACHALA",39,5,9,1,3,5,12,2,1,70150,5,NA,1,24.91366023,24.91366023
"895",70150,"MACHALA","0701","MACHALA",39,5,11,1,1,1,4,2,1,70150,5,NA,1,24.91366023,24.91366023
"896",70150,"MACHALA","0701","MACHALA",39,5,12,1,1,1,12,1,1,70150,5,NA,1,24.91366023,49.82732046
"897",70150,"MACHALA","0701","MACHALA",39,5,13,1,1,4,4,2,2,70150,5,NA,1,24.91366023,24.91366023
"898",70150,"MACHALA","0701","MACHALA",39,5,18,1,1,1,2,2,1,70150,5,NA,1,24.91366023,74.74098069
